page,country,rev_id,FIPS,Name,Type,TimeFrame,Data (M),Population,subregion_0,subregion_1,subregion_2
Ruslan Khasbulatov,Chechen,791803238,,,,,,,,,
Sergey Abramov (politician),Chechen,794171049,,,,,,,,,
Malik Saidullaev,Chechen,794893770,,,,,,,,,
Akhmed Zakayev,Chechen,797214106,,,,,,,,,
Sheikh Mansur,Chechen,797258871,,,,,,,,,
Ali Mitayev,Chechen,798580067,,,,,,,,,
Turpal-Ali Atgeriyev,Chechen,801036587,,,,,,,,,
Akhmad Kadyrov,Chechen,802665757,,,,,,,,,
Dzhokhar Dudayev,Chechen,802950350,,,,,,,,,
Ilyas Akhmadov,Chechen,803177211,,,,,,,,,
Ruslan Gelayev,Chechen,803469952,,,,,,,,,
President of Ichkeria,Chechen,804275742,,,,,,,,,
Said-Khasanom Abumuslimov,Chechen,804276832,,,,,,,,,
Vakha Arsanov,Chechen,804276940,,,,,,,,,
Shamil Basayev,Chechen,804277603,,,,,,,,,
Supyan Abdullayev,Chechen,804277842,,,,,,,,,
Zelimkhan Yandarbiyev,Chechen,804279009,,,,,,,,,
Aslan Maskhadov,Chechen,804279119,,,,,,,,,
Abdul-Halim Sadulayev,Chechen,804279165,,,,,,,,,
Dokka Umarov,Chechen,804279341,,,,,,,,,
Tapa Tchermoeff,Chechen,804557776,,,,,,,,,
Umar Dzhabrailov,Chechen,805794113,,,,,,,,,
Ramzan Kadyrov,Chechen,805869321,,,,,,,,,
Idris Gaibov,Chechen,807180397,,,,,,,,,
Ruslan Alikhadzhiyev,Chechen,807354708,,,,,,,,,
Ruslan Yamadayev,Chechen,807454176,,,,,,,,,
Terry Le Main,Jersey,708727189,,,,,,,,,
Paul Routier,Jersey,708727221,,,,,,,,,
Mike Vibert,Jersey,708766654,,,,,,,,,
Sean Power (Jersey),Jersey,710334019,,,,,,,,,
Leonard Norman,Jersey,710503170,,,,,,,,,
Ben Shenton,Jersey,717911161,,,,,,,,,
Robert Le Masurier,Jersey,720430005,,,,,,,,,
Kevin C. Lewis,Jersey,722988899,,,,,,,,,
Rob Duhamel,Jersey,724891592,,,,,,,,,
Patrick J. D. Ryan,Jersey,725737326,,,,,,,,,
Philippe de Carteret II,Jersey,737014330,,,,,,,,,
Connétable (Jersey and Guernsey),Jersey,740998059,,,,,,,,,
Alan J. H. Maclean,Jersey,742413962,,,,,,,,,
Michel Couriard,Jersey,745348113,,,,,,,,,
Guy de Faye,Jersey,754330569,,,,,,,,,
Vernon Tomes,Jersey,766480006,,,,,,,,,
Philip Bailhache,Jersey,773230341,,,,,,,,,
Jean Poingdestre,Jersey,773316732,,,,,,,,,
Peter Hanning,Jersey,774568909,,,,,,,,,
Dean of Jersey,Jersey,784051930,,,,,,,,,
"Alexander Coutanche, Baron Coutanche",Jersey,784462137,,,,,,,,,
Terry Le Sueur,Jersey,784849252,,,,,,,,,
Don Filleul,Jersey,786175308,,,,,,,,,
Augustus Asplet Le Gros,Jersey,787012860,,,,,,,,,
Philippe Langlois,Jersey,787046159,,,,,,,,,
Sarah Craig Ferguson,Jersey,787955357,,,,,,,,,
Wendy Kinnard,Jersey,787955613,,,,,,,,,
Iris Le Feuvre,Jersey,787956265,,,,,,,,,
Judy Martin (politician),Jersey,787956300,,,,,,,,,
Kristina Moore,Jersey,787956364,,,,,,,,,
Susan Pinel,Jersey,787956392,,,,,,,,,
Shona Pitman,Jersey,787956492,,,,,,,,,
Anne Pryke,Jersey,787956513,,,,,,,,,
Corrie Stein,Jersey,787956597,,,,,,,,,
Tracey Vallois,Jersey,787957954,,,,,,,,,
"Sir Philip Carteret, 1st Baronet",Jersey,789753704,,,,,,,,,
"Sir Philip Carteret, 2nd Baronet",Jersey,789753711,,,,,,,,,
"Henry Carteret, 1st Baron Carteret",Jersey,790484914,,,,,,,,,
Frank Walker (Jersey politician),Jersey,792567273,,,,,,,,,
Carolyn Labey,Jersey,793221391,,,,,,,,,
Cecil Stanley Harrison,Jersey,793405839,,,,,,,,,
List of Bailiffs of Jersey,Jersey,795069319,,,,,,,,,
John Le Couteur,Jersey,795676915,,,,,,,,,
Jim Perchard,Jersey,796095584,,,,,,,,,
Bryan Ian Le Marquand,Jersey,796170389,,,,,,,,,
Andrew Green (Jersey politician),Jersey,797693636,,,,,,,,,
Geraint Jennings,Jersey,797746493,,,,,,,,,
Ian Gorst,Jersey,798244483,,,,,,,,,
George Carteret,Jersey,799514955,,,,,,,,,
Stuart Syvret,Jersey,800714278,,,,,,,,,
Edward Trevor (Jersey),Jersey,801172575,,,,,,,,,
Philip Ozouf Jr,Jersey,801284949,,,,,,,,,
Peter Crill,Jersey,802532217,,,,,,,,,
"John Carteret, 2nd Earl Granville",Jersey,802912550,,,,,,,,,
Darius J. Pearce,Jersey,803416400,,,,,,,,,
Alan Simon Crowcroft,Jersey,804372746,,,,,,,,,
William Bailhache,Jersey,805135198,,,,,,,,,
Michael Birt (barrister),Jersey,805136001,,,,,,,,,
Frank Ereaut,Jersey,805136113,,,,,,,,,
Robert Pipon Marett,Jersey,805136184,,,,,,,,,
Freddie Cohen,Jersey,805499715,,,,,,,,,
Mike Torode,Guernsey,710546915,,,,,,,,,
Laurie Morgan,Guernsey,719122168,,,,,,,,,
Peter Harwood,Guernsey,722295712,,,,,,,,,
Martin Storey (politician),Guernsey,722806951,,,,,,,,,
William Carey (Bailiff of Guernsey),Guernsey,725970969,,,,,,,,,
David Jones (Guernsey politician),Guernsey,729428763,,,,,,,,,
Lyndon Trott,Guernsey,742737553,,,,,,,,,
Jonathan Le Tocq,Guernsey,742872067,,,,,,,,,
Graham Dorey,Guernsey,742872751,,,,,,,,,
De Vic Carey,Guernsey,748457839,,,,,,,,,
Bailiff of Guernsey,Guernsey,762910285,,,,,,,,,
Ambrose Sherwill,Guernsey,768625520,,,,,,,,,
Geoffrey Rowland,Guernsey,784691815,,,,,,,,,
List of Bailiffs of Guernsey,Guernsey,784770354,,,,,,,,,
Diane Lewis (Guernsey legislator),Guernsey,787954113,,,,,,,,,
Wendy Morgan (politician),Guernsey,787954138,,,,,,,,,
Peter de Havilland,Guernsey,788446515,,,,,,,,,
Gavin St Pier,Guernsey,789938377,,,,,,,,,
Francis Weston,Guernsey,791169532,,,,,,,,,
Richard Collas,Guernsey,792424069,,,,,,,,,
Victor Carey,Guernsey,793355768,,,,,,,,,
Daniel de Lisle Brock,Guernsey,798315235,,,,,,,,,
Richard Weston (treasurer),Guernsey,802409654,,,,,,,,,
Havilland de Sausmarez,Guernsey,804532628,,,,,,,,,
Edmund Andros,Guernsey,805755298,,,,,,,,,
Joseph Lambert Eustace,Saint Vincent and the Grenadines,716335437,,,,,,,,,
Duvalle,Saint Vincent and the Grenadines,725462724,,,,,,,,,
Charles Antrobus,Saint Vincent and the Grenadines,739296460,,,,,,,,,
David Emmanuel Jack,Saint Vincent and the Grenadines,745928420,,,,,,,,,
Sydney Gun-Munro,Saint Vincent and the Grenadines,762906552,,,,,,,,,
Frederick Ballantyne,Saint Vincent and the Grenadines,770827509,,,,,,,,,
Terrance Ollivierre,Saint Vincent and the Grenadines,770829069,,,,,,,,,
Milton Cato,Saint Vincent and the Grenadines,771015590,,,,,,,,,
Henry Harvey Williams,Saint Vincent and the Grenadines,784724223,,,,,,,,,
Monica Dacon,Saint Vincent and the Grenadines,784784479,,,,,,,,,
Camillo Gonsalves,Saint Vincent and the Grenadines,787976333,,,,,,,,,
Alphonso Theodore Roberts,Saint Vincent and the Grenadines,788672768,,,,,,,,,
Arnhim Eustace,Saint Vincent and the Grenadines,789761357,,,,,,,,,
Joseph Chatoyer,Saint Vincent and the Grenadines,795283194,,,,,,,,,
Louis Straker,Saint Vincent and the Grenadines,795343481,,,,,,,,,
List of Prime Ministers of Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,797760926,,,,,,,,,
Ebenezer Joshua,Saint Vincent and the Grenadines,798864996,,,,,,,,,
James Fitz-Allen Mitchell,Saint Vincent and the Grenadines,800257111,,,,,,,,,
Inga Rhonda King,Saint Vincent and the Grenadines,800881284,,,,,,,,,
Governor-General of Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,801288101,,,,,,,,,
Ralph Gonsalves,Saint Vincent and the Grenadines,804164057,,,,,,,,,
Stanislav Kochiev,South Ossetian,717215546,,,,,,,,,
Valeriy Hubulov,South Ossetian,717241760,,,,,,,,,
Rostislav Khugayev,South Ossetian,721687759,,,,,,,,,
Boris Chochiev,South Ossetian,748071193,,,,,,,,,
Yury Morozov,South Ossetian,749962491,,,,,,,,,
Aleksandr Shavlokhov,South Ossetian,760473086,,,,,,,,,
Merab Chigoev,South Ossetian,760473130,,,,,,,,,
Gerasim Khugayev,South Ossetian,760473192,,,,,,,,,
Igor Sanakoyev,South Ossetian,760473237,,,,,,,,,
Zurab Kokoyev,South Ossetian,760473273,,,,,,,,,
Lyudvig Chibirov,South Ossetian,766130279,,,,,,,,,
Aslanbek Bulatsev,South Ossetian,789950396,,,,,,,,,
President of South Ossetia,South Ossetian,795669553,,,,,,,,,
Prime Minister of South Ossetia,South Ossetian,797825875,,,,,,,,,
Leonid Tibilov,South Ossetian,799335775,,,,,,,,,
Eduard Kokoity,South Ossetian,801087048,,,,,,,,,
Dmitry Sanakoyev,South Ossetian,801560549,,,,,,,,,
Vadim Brovtsev,South Ossetian,802882186,,,,,,,,,
Tou Travel Ariki,Cook Island,717545630,,,,,,,,,
Piho Rua,Cook Island,717593716,,,,,,,,,
Robert Woonton,Cook Island,717897925,,,,,,,,,
Ngereteina Puna,Cook Island,719186872,,,,,,,,,
List of Presidents of the House of Ariki,Cook Island,728378933,,,,,,,,,
Tangaroa Tangaroa,Cook Island,737975585,,,,,,,,,
Speaker of the Cook Islands Parliament,Cook Island,755442454,,,,,,,,,
Maria Heather,Cook Island,757064438,,,,,,,,,
Tetangi Matapo,Cook Island,757064793,,,,,,,,,
Selina Napa,Cook Island,757064845,,,,,,,,,
Dorice Reid,Cook Island,757065079,,,,,,,,,
Ngai Tupa,Cook Island,757065152,,,,,,,,,
Cassey Eggelton,Cook Island,757540405,,,,,,,,,
Norman George,Cook Island,763769083,,,,,,,,,
John Tangi,Cook Island,763769086,,,,,,,,,
Vai Peua,Cook Island,763769088,,,,,,,,,
Teariki Heather,Cook Island,763769233,,,,,,,,,
George Angene,Cook Island,763769688,,,,,,,,,
Albert (Peto) Nicholas,Cook Island,763770488,,,,,,,,,
Tupou Faireka,Cook Island,763774025,,,,,,,,,
Mark Brown (Cook Islands),Cook Island,763774066,,,,,,,,,
Nandi Glassie,Cook Island,763774069,,,,,,,,,
Apii Piho,Cook Island,763775030,,,,,,,,,
Winton Pickering,Cook Island,763775034,,,,,,,,,
Albert Nicholas (Cook Islands),Cook Island,763775035,,,,,,,,,
Vincent Ingram,Cook Island,763775867,,,,,,,,,
Terepai Maoate Jnr,Cook Island,763775893,,,,,,,,,
Toanui Isamaela,Cook Island,763776103,,,,,,,,,
Tangata Vavia,Cook Island,763776191,,,,,,,,,
Taunga Toka,Cook Island,763776193,,,,,,,,,
Teremoana Tapi Taio,Cook Island,763776229,,,,,,,,,
Tepure Tapaitau,Cook Island,763776231,,,,,,,,,
Mapu Taia,Cook Island,763776235,,,,,,,,,
Pupuke Robati,Cook Island,763776270,,,,,,,,,
Wilkie Rasmussen,Cook Island,763776271,,,,,,,,,
Tai Tura,Cook Island,763776737,,,,,,,,,
Tekii Lazaro,Cook Island,763776768,,,,,,,,,
Kura Strickland,Cook Island,763776806,,,,,,,,,
Mii Parima,Cook Island,763776808,,,,,,,,,
Joe Williams (Cook Islands politician),Cook Island,763776856,,,,,,,,,
Kiriau Turepu,Cook Island,763776860,,,,,,,,,
Inatio Akaruru,Cook Island,766806728,,,,,,,,,
Terepai Maoate,Cook Island,767048874,,,,,,,,,
Deputy Prime Minister of the Cook Islands,Cook Island,767048881,,,,,,,,,
Atatoa Herman,Cook Island,767994335,,,,,,,,,
Kete Ioane,Cook Island,778717694,,,,,,,,,
Tom Davis (Cook Islands politician),Cook Island,778763952,,,,,,,,,
Niki Rattle,Cook Island,778789714,,,,,,,,,
Frederick Tutu Goodwin,Cook Island,784686871,,,,,,,,,
Ngamau Munokoa,Cook Island,784786128,,,,,,,,,
Henry Puna,Cook Island,786648340,,,,,,,,,
Moana Ioane,Cook Island,787050138,,,,,,,,,
Marguerite Story,Cook Island,787227714,,,,,,,,,
Apenera Short,Cook Island,788240713,,,,,,,,,
Mana Strickland,Cook Island,788499686,,,,,,,,,
William (Smiley) Heather,Cook Island,788897273,,,,,,,,,
Rose Toki-Brown,Cook Island,788897549,,,,,,,,,
Teina Bishop,Cook Island,788898457,,,,,,,,,
Pumati Israela,Cook Island,788899523,,,,,,,,,
Robert Wigmore,Cook Island,794802546,,,,,,,,,
Pukeiti Pukeiti,Cook Island,794802590,,,,,,,,,
John Henry (Cook Islands politician),Cook Island,797303432,,,,,,,,,
Geoffrey Henry,Cook Island,797303508,,,,,,,,,
Albert Henry (politician),Cook Island,797303536,,,,,,,,,
Jim Marurai,Cook Island,799769949,,,,,,,,,
Pa Tepaeru Terito Ariki,Cook Island,805657875,,,,,,,,,
Tom Marsters,Cook Island,806739780,,,,,,,,,
Hilal Al Sarmi,Omani,717915660,,,,,,,,,
Mohammed Al Rumhi,Omani,722258362,,,,,,,,,
Yahya Al Khusaibi,Omani,726862168,,,,,,,,,
Sayyid Badr bin Hamad bin Hamood AlBusaidi,Omani,729426899,,,,,,,,,
Fahd bin Mahmoud al Said,Omani,757164616,,,,,,,,,
Rawya Saud Al Busaidi,Omani,760558966,,,,,,,,,
"Azzan bin Qais, Sultan of Muscat and Oman",Omani,767183600,,,,,,,,,
Taimur bin Feisal,Omani,767885927,,,,,,,,,
"Turki bin Said, Sultan of Muscat and Oman",Omani,774877670,,,,,,,,,
Badr bin Saud al Busaidi,Omani,783116680,,,,,,,,,
"Salim bin Thuwaini, Sultan of Muscat and Oman",Omani,787929352,,,,,,,,,
Rahila Al Riyami,Omani,788828342,,,,,,,,,
List of rulers of Oman,Omani,789761641,,,,,,,,,
Malek Bin Sulaiman Al Ma'amari,Omani,794599835,,,,,,,,,
"Said bin Sultan, Sultan of Muscat and Oman",Omani,794725141,,,,,,,,,
Yusuf bin Alawi bin Abdullah,Omani,797805284,,,,,,,,,
Samira bint Mohamed Al-Moosa,Omani,797947292,,,,,,,,,
Moosa AbdulRahman Hassan,Omani,799540696,,,,,,,,,
Abdullah Al Saidi,Omani,801364408,,,,,,,,,
Said bin Taimur,Omani,802317488,,,,,,,,,
"Faisal bin Turki, Sultan of Muscat and Oman",Omani,803929525,,,,,,,,,
"Thuwaini bin Said, Sultan of Muscat and Oman",Omani,806665440,,,,,,,,,
Qaboos bin Said al Said,Omani,806904421,,,,,,,,,
Haitham bin Tariq Al Said,Omani,807451487,,,,,,,,,
John Allen (diplomat),Tokelauan,720435378,,,,,,,,,
Neil Walter,Tokelauan,732100626,,,,,,,,,
Tim Francis,Tokelauan,744394596,,,,,,,,,
Duncan MacIntyre (New Zealand politician),Tokelauan,770994352,,,,,,,,,
Russell Marshall,Tokelauan,771460602,,,,,,,,,
Guy Powles,Tokelauan,786375181,,,,,,,,,
Salesio Lui,Tokelauan,790644183,,,,,,,,,
Kuresa Nasau,Tokelauan,790644216,,,,,,,,,
Patuki Isaako,Tokelauan,790644404,,,,,,,,,
Kolouei O'Brien,Tokelauan,790647368,,,,,,,,,
Afega Gaualofa,Tokelauan,795631781,,,,,,,,,
Siopili Perez,Tokelauan,795633170,,,,,,,,,
David Payton,Tokelauan,799209983,,,,,,,,,
Head of Government of Tokelau,Tokelauan,801375710,,,,,,,,,
Falima Teao,Tokelauan,801630990,,,,,,,,,
Jonathan Kings,Tokelauan,806257719,,,,,,,,,
Administrator of Tokelau,Tokelauan,806258588,,,,,,,,,
Themba N. Masuku,Swaziland,723121670,,,,,,,,,
Moses Mathendele Dlamini,Swaziland,747579157,,,,,,,,,
Constance Simelane,Swaziland,757540600,,,,,,,,,
Ntfombi of Swaziland,Swaziland,785654533,,,,,,,,,
Bheki Dlamini,Swaziland,790010530,,,,,,,,,
Bhekimpi Dlamini,Swaziland,790010540,,,,,,,,,
Jameson Mbilini Dlamini,Swaziland,790010556,,,,,,,,,
Lutfo Dlamini,Swaziland,790010558,,,,,,,,,
Mabandla Dlamini,Swaziland,790010563,,,,,,,,,
Makhosini Dlamini,Swaziland,790010573,,,,,,,,,
Mphiwa Dlamini,Swaziland,790010577,,,,,,,,,
Obed Dlamini,Swaziland,790010578,,,,,,,,,
Paul Dlamini,Swaziland,790010579,,,,,,,,,
Themba Dlamini,Swaziland,790010705,,,,,,,,,
Njabulo Mabuza,Swaziland,790010716,,,,,,,,,
Charles Myeza,Swaziland,790010723,,,,,,,,,
Sishayi Nxumalo,Swaziland,790010729,,,,,,,,,
Paul Shabangu,Swaziland,790010732,,,,,,,,,
Trusty Gina,Swaziland,790010783,,,,,,,,,
Marwick Khumalo,Swaziland,790010820,,,,,,,,,
Prince Sozisa Dlamini,Swaziland,790090661,,,,,,,,,
Andreas Fakudze,Swaziland,790636139,,,,,,,,,
Ndumiso Mamba,Swaziland,793428048,,,,,,,,,
Dzeliwe of Swaziland,Swaziland,796256782,,,,,,,,,
Ben Nsibandze,Swaziland,797494822,,,,,,,,,
List of Prime Ministers of Swaziland,Swaziland,797904256,,,,,,,,,
Barnabas Sibusiso Dlamini,Swaziland,798454144,,,,,,,,,
Sotsha Dlamini,Swaziland,800650407,,,,,,,,,
Labotsibeni Mdluli,Swaziland,802149787,,,,,,,,,
Tsandzile Dlamini,Swaziland,804656330,,,,,,,,,
Maphevu Dlamini,Swaziland,807175486,,,,,,,,,
Karim Mammadbeyov,Dagestani,723563977,,,,,,,,,
Aziz Aliyev,Dagestani,785202362,,,,,,,,,
Mukhu Aliyev,Dagestani,785532389,,,,,,,,,
Magomedali Magomedov,Dagestani,789329935,,,,,,,,,
Magomedsalam Magomedov,Dagestani,792949749,,,,,,,,,
Sagid Murtazaliev,Dagestani,796896055,,,,,,,,,
Head of the Republic of Dagestan,Dagestani,803611453,,,,,,,,,
List of Danish High Commissioners in Greenland,Greenlandic,728026000,,,,,,,,,
Gunnar Martens,Greenlandic,742150479,,,,,,,,,
Sara Olsvig,Greenlandic,756830216,,,,,,,,,
Kathrine Chemnitz,Greenlandic,757102071,,,,,,,,,
Augusta Salling,Greenlandic,757103267,,,,,,,,,
Agathe Fontain,Greenlandic,757539811,,,,,,,,,
Ane Hansen (politician),Greenlandic,757539958,,,,,,,,,
Asii Chemnitz Narup,Greenlandic,763742018,,,,,,,,,
Aleqa Hammond,Greenlandic,770757601,,,,,,,,,
Katrine Larsen Lenner,Greenlandic,778461046,,,,,,,,,
Maliina Abelsen,Greenlandic,780537008,,,,,,,,,
Agnethe Davidsen,Greenlandic,787423025,,,,,,,,,
Mimi Karlsen,Greenlandic,806560929,,,,,,,,,
Alan Parastaev,Ossetian,743018109,,,,,,,,,
Taymuraz Mamsurov,Ossetian,757343822,,,,,,,,,
Head of the Republic of North Ossetia-Alania,Ossetian,774555176,,,,,,,,,
Akhsarbek Galazov,Ossetian,782634776,,,,,,,,,
Alexander Dzasokhov,Ossetian,789328182,,,,,,,,,
Alla Dzhioyeva,Ossetian,796950389,,,,,,,,,
Vyacheslav Bitarov,Ossetian,804609656,,,,,,,,,
Tamerlan Aguzarov,Ossetian,804609900,,,,,,,,,
Anatoly Bibilov,Ossetian,806832826,,,,,,,,,
Leilani Reklai,Palauan,757106724,,,,,,,,,
Antonio Bells,Palauan,762610456,,,,,,,,,
Haruo Remeliik,Palauan,764341685,,,,,,,,,
Roman Tmetuchl,Palauan,765032190,,,,,,,,,
Vice President of Palau,Palauan,765102210,,,,,,,,,
Surangel Whipps Jr.,Palauan,767195006,,,,,,,,,
Alfonso Oiterong,Palauan,773405868,,,,,,,,,
Johnson Toribiong,Palauan,777304756,,,,,,,,,
Kerai Mariur,Palauan,778679721,,,,,,,,,
President of Palau,Palauan,782714724,,,,,,,,,
Kuniwo Nakamura,Palauan,786992351,,,,,,,,,
Tommy Remengesau,Palauan,788566799,,,,,,,,,
Thomas Remengesau Sr.,Palauan,788566961,,,,,,,,,
Ngiratkel Etpison,Palauan,788567219,,,,,,,,,
Raynold Oilouch,Palauan,789983618,,,,,,,,,
Lazarus Salii,Palauan,790011394,,,,,,,,,
Ngedikes Olai Uludong,Palauan,790410665,,,,,,,,,
Sandra Pierantozzi,Palauan,790423026,,,,,,,,,
Elias Camsek Chin,Palauan,795139723,,,,,,,,,
Akiko Sugiyama,Palauan,797884160,,,,,,,,,
Baklai Temengil,Palauan,805961817,,,,,,,,,
List of Presidents of Somaliland,Somaliland,792010538,,,,,,,,,
Dahir Riyale Kahin,Somaliland,798692052,,,,,,,,,
Adan Ahmed Elmi,Somaliland,804143605,,,,,,,,,
Muhammad Haji Ibrahim Egal,Somaliland,805840190,,,,,,,,,
Hediya Yousef,Rojava,805873719,,,,,,,,,
Mansur Selum,Rojava,805873803,,,,,,,,,
,,,EH,Western Sahara,Country,2019.0,0.597,597000.0,WORLD,AFRICA,NORTHERN AFRICA
,,,CI,Cote d'Ivoire,Country,2019.0,26.175,26175000.0,WORLD,AFRICA,WESTERN AFRICA
,,,YT,Mayotte,Country,2019.0,0.284,284000.0,WORLD,AFRICA,EASTERN AFRICA
,,,RE,Reunion,Country,2019.0,0.861,861000.0,WORLD,AFRICA,EASTERN AFRICA
,,,CD,"Congo, Dem. Rep.",Country,2019.0,89.568,89568000.0,WORLD,AFRICA,MIDDLE AFRICA
,,,SZ,eSwatini,Country,2019.0,1.104,1104000.0,WORLD,AFRICA,SOUTHERN AFRICA
,,,SV,El Salvador,Country,2019.0,6.481,6481000.0,WORLD,LATIN AMERICA AND THE CARIBBEAN,CENTRAL AMERICA
,,,HN,Honduras,Country,2019.0,9.864,9864000.0,WORLD,LATIN AMERICA AND THE CARIBBEAN,CENTRAL AMERICA
,,,CW,Curacao,Country,2019.0,0.155,155000.0,WORLD,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN
,,,PR,Puerto Rico,Country,2019.0,3.189,3189000.0,WORLD,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN
,,,KN,St. Kitts-Nevis,Country,2019.0,0.054,54000.0,WORLD,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN
,,,LC,Saint Lucia,Country,2019.0,0.182,182000.0,WORLD,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN
,,,VC,St. Vincent and the Grenadines,Country,2019.0,0.111,111000.0,WORLD,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN
,,,GE,Georgia,Country,2019.0,3.715,3715000.0,WORLD,ASIA,WESTERN ASIA
,,,OM,Oman,Country,2019.0,4.713,4713000.0,WORLD,ASIA,WESTERN ASIA
,,,BN,Brunei,Country,2019.0,0.469,469000.0,WORLD,ASIA,SOUTHEAST ASIA
,,,TL,Timor-Leste,Country,2019.0,1.318,1318000.0,WORLD,ASIA,SOUTHEAST ASIA
,,,HK,"China, Hong Kong SAR",Country,2019.0,7.494,7494000.0,WORLD,ASIA,EAST ASIA
,,,MO,"China, Macao SAR",Country,2019.0,0.686,686000.0,WORLD,ASIA,EAST ASIA
,,,Channel Islands,Channel Islands,Sub-Region,2019.0,0.172,172000.0,WORLD,EUROPE,NORTHERN EUROPE
,,,CZ,Czechia,Country,2019.0,10.716,10716000.0,WORLD,EUROPE,EASTERN EUROPE
,,,MK,North Macedonia,Country,2019.0,2.08,2080000.0,WORLD,EUROPE,SOUTHERN EUROPE
,,,PF,French Polynesia,Country,2019.0,0.28,280000.0,WORLD,EUROPE,OCEANIA
,,,GU,Guam,Country,2019.0,0.175,175000.0,WORLD,EUROPE,OCEANIA
,,,NC,New Caledonia,Country,2019.0,0.295,295000.0,WORLD,EUROPE,OCEANIA
,,,PW,Palau,Country,2019.0,0.018,18000.0,WORLD,EUROPE,OCEANIA
,,,WS,Samoa,Country,2019.0,0.2,200000.0,WORLD,EUROPE,OCEANIA
